Date,PSARl_0.02_0.2,PSARs_0.02_0.2,PSARaf_0.02_0.2,PSARr_0.02_0.2,PSAR
2023-04-20,8451.684423372377,,0.1,0,8618.605882770229
2023-04-21,8491.51598103514,,0.1,0,8732.650391
2023-04-24,,8850.0,0.02,1,8715.230371399999
2023-04-25,,8841.895,0.04,0,8685.340773752
2023-04-26,,8825.0192,0.04,0,8654.654120166719
2023-04-27,,8808.818432,0.04,0,8624.493523500043
2023-04-28,,8793.26569472,0.04,0,8595.991759650035
2023-05-02,8420.0,,0.02,1,8466.150391
2023-05-03,8428.14,,0.04,0,8472.364375359999
2023-05-04,8444.134399999999,,0.04,0,8485.361792545598
2023-05-05,8459.489023999999,,0.06,0,8504.276061532863
2023-05-08,8491.199682559998,,0.08,0,8539.826007890233
2023-05-09,8541.579723555198,,0.1,0,8593.468407101209
2023-05-10,8601.421751199678,,0.12000000000000001,0,8655.638174849064
2023-05-11,8670.851141055717,,0.14,0,8727.389885110195
2023-05-12,8761.031981307917,,0.16,0,8812.751566052564
2023-05-15,8852.03483309865,,0.16,0,8899.628354543103
2023-05-16,8928.477228602867,,0.16,0,8978.782761834482
2023-05-17,8992.68884082641,,0.16,0,9042.106287667586
2023-05-18,,9329.799805,0.02,1,9295.400391
2023-05-19,,9324.08580108,0.04,0,9290.558379279999
2023-05-22,,9309.5443612368,0.04,0,9281.0680363088
2023-05-23,,9295.584578987327,0.04,0,9267.401942430271
2023-05-24,8960.549805,,0.02,1,9053.299805
2023-05-25,8967.7028128,,0.02,0,9057.648808900001
2023-05-26,8974.712760444,,0.04,0,9066.616840904002
2023-05-29,8992.324250026239,,0.06,0,9086.616842149762
2023-05-30,9022.112783324665,,0.06,0,9111.683510377781
2023-05-31,9050.114004625184,,0.06,0,9140.510178840002
2023-06-01,9076.435152647673,,0.06,0,9171.642980779203
2023-06-02,9101.177031788813,,0.08,0,9203.605990770115
2023-06-05,9135.094900525708,,0.1,0,9248.684969686896
2023-06-06,9185.585410473137,,0.12000000000000001,0,9308.699604763255
2023-06-07,9255.71516121636,,0.14,0,9394.199722810603
2023-06-08,9331.91503864607,,0.14,0,9462.599817248481
2023-06-09,9397.44693323562,,0.14,0,9517.319892798785
2023-06-12,9453.804362582634,,0.14,0,9736.200195
2023-06-13,9502.271751821065,,0.14,0,9710.195195
2023-06-14,,9800.0,0.02,1,9679.3639638
2023-06-15,,9793.81,0.02,0,9650.228450316
2023-06-16,,9787.7438,0.02,0,9623.682760252801
2023-06-19,,9781.798924,0.02,0,9602.44620820224
2023-06-20,,9775.972945520001,0.04,0,9585.456966561793
2023-06-21,,9761.734027699202,0.06,0,9566.785495049435
2023-06-22,,9739.79297433725,0.08,0,9541.598317839547
2023-06-23,,9710.51352079027,0.1,0,9513.888615271639
2023-06-26,,9669.962168711243,0.12000000000000001,0,9476.57085321731
2023-06-27,,9625.566708465894,0.12000000000000001,0,9327.299805
2023-06-28,,9586.498703449986,0.12000000000000001,0,9343.3438284
2023-06-30,9300.0,,0.02,1,9359.815692424001
2023-07-03,9311.07,,0.02,0,9428.493150436161
2023-07-04,9321.918599999999,,0.02,0,9493.393348257652
2023-07-05,9332.550227999998,,0.04,0,9552.524639606121
2023-07-06,9360.726226679999,,0.04,0,9640.479672684896
2023-07-07,9387.775185412798,,0.04,0,9710.843699147918
2023-07-10,9413.742185796285,,0.04,0,9992.299805
2023-07-11,9438.670506164433,,0.04,0,9982.059805
2023-07-12,9462.601693717856,,0.04,0,9967.314205
2023-07-13,9485.575633769142,,0.04,0,9948.833053
2023-07-14,9507.630616218376,,0.04,0,9918.7047282
2023-07-17,9528.80339936964,,0.04,0,9880.898207736
2023-07-18,9549.129271194855,,0.04,0,9842.08351339296
2023-07-19,,10036.950195,0.02,1,9803.934213810086
2023-07-20,,10026.72419892,0.02,0,9603.650391
2023-07-21,,10016.7027227616,0.02,0,9607.027383179999
2023-07-24,,10006.881676126368,0.02,0,9613.646287852798
2023-07-25,,9997.257050423841,0.02,0,9623.17751058163
2023-07-26,,9987.824917235364,0.02,0,9635.1233097351
2023-07-27,,9978.581426710658,0.02,0,9648.86097876159
2023-07-28,,9969.522805996445,0.02,0,9663.6976613102
2023-07-31,,9960.645357696516,0.02,0,9678.929988726772
2023-08-01,,9951.945458362585,0.02,0,9701.621190530488
2023-08-02,,9943.419557015333,0.04,0,9820.75
2023-08-03,,9926.49675909472,0.06,0,9814.0719922
2023-08-04,,9901.842930089037,0.08,0,9797.849684368
2023-08-07,,9863.855495681913,0.1,0,9771.65374089856
2023-08-08,,9819.669946113721,0.1,0,9741.528405908704
2023-08-09,,9779.902951502349,0.12000000000000001,0,9708.99304411966
2023-08-10,,9736.414597322067,0.14,0,9674.567963202908
2023-08-11,,9681.203526396977,0.14,0,9630.253026530443
2023-08-14,,9633.722005401401,0.16,0,9581.040411374963
2023-08-16,,9573.590547097177,0.18,0,9529.16240729997
2023-08-17,,9516.091318999685,0.18,0,9487.660004039975
2023-08-18,9254.150391,,0.02,1,9321.650391
2023-08-21,9258.46738318,,0.02,0,9324.33837928
2023-08-22,9262.6980355164,,0.04,0,9329.6068363088
2023-08-23,9272.512106295744,,0.06,0,9339.344449590271
2023-08-24,9294.561379918,,0.08,0,9360.27290922305
2023-08-25,9323.928500804559,,0.08,0,9384.340637800744
2023-08-28,9350.946252020194,,0.1,0,9410.333784664655
2023-08-29,9382.851626818174,,0.12000000000000001,0,9437.020082111603
2023-08-30,9419.079431599994,,0.14,0,9466.496868973747
2023-08-31,9474.921338475995,,0.16,0,9525.879502938473
2023-09-01,9569.333924319835,,0.18,0,9621.463563350779
2023-09-04,9718.484853042264,,0.19999999999999998,0,9763.420850680623
2023-09-05,9868.377921433812,,0.19999999999999998,0,9883.226719544498
2023-09-06,9988.29237614705,,0.19999999999999998,0,9979.071414635599
2023-09-07,10084.22393991764,,0.19999999999999998,0,10055.747170708479
2023-09-08,10130.150391,,0.19999999999999998,0,10117.087775566783
2023-09-11,10150.0,,0.2,0,10166.160259453425
