Date,Open,High,Low,Close,Adj Close,Volume,RSI,MACDcolumn,MACD_Signal,MACD_Histogram
2022-09-12,8969.900391,9012.299805,8904.0,8927.650391,8844.419922,383641,,,,
2022-09-13,8972.299805,8989.049805,8910.900391,8926.5,8843.280273,405093,,,,
2022-09-14,8859.849609,9000.0,8825.700195,8967.200195,8883.601563,509547,,,,
2022-09-15,9030.049805,9325.0,9030.0,9209.75,9123.889648,1392132,,,,
2022-09-16,9209.5,9315.900391,9020.049805,9189.650391,9103.977539,1056382,,,,
2022-09-19,9175.299805,9343.450195,9070.0,9280.849609,9194.326172,727024,,,,
2022-09-20,9339.0,9430.0,9250.0,9300.849609,9214.139648,747257,,,,
2022-09-21,9300.0,9398.0,9211.450195,9247.900391,9161.68457,440725,,,,
2022-09-22,9199.0,9435.0,9186.0,9401.849609,9314.198242,511112,,,,
2022-09-23,9397.950195,9451.0,9277.349609,9343.450195,9256.34375,574213,,,,
2022-09-26,9270.299805,9270.299805,8800.0,8834.950195,8752.583984,865432,,,,
2022-09-27,8890.0,8908.950195,8670.5,8774.049805,8692.250977,686285,,,,
2022-09-28,8720.0,8850.0,8660.049805,8726.75,8645.392578,663740,,,,
2022-09-29,8770.400391,8800.0,8604.099609,8624.849609,8544.442383,817007,,,,
2022-09-30,8668.0,8872.0,8558.200195,8828.150391,8745.847656,658982,42.901059400568116,,,
2022-10-03,8970.0,8970.0,8510.0,8547.0,8467.318359,1123076,33.82240926648974,,,
2022-10-04,8699.0,8758.549805,8630.0,8690.5,8609.480469,503140,40.718035919391156,,,
2022-10-06,8734.0,8825.0,8690.5,8703.0,8621.864258,474445,41.2918928891228,,,
2022-10-07,8750.0,8845.599609,8711.0,8779.099609,8697.253906,428616,44.79547917033366,,,
2022-10-10,8675.0,8876.450195,8658.0,8862.400391,8779.77832,411218,48.423875985891264,,,
2022-10-11,8811.0,8850.0,8665.0,8684.150391,8603.19043,422610,42.0542342554652,,,
2022-10-12,8698.0,8720.0,8590.599609,8686.599609,8605.616211,380365,42.166802333176186,,,
2022-10-13,8665.0,8785.450195,8592.0,8649.549805,8568.912109,355605,40.873273480559014,,,
2022-10-14,8760.0,8766.599609,8606.299805,8617.299805,8536.962891,274160,39.730761331524285,,,
2022-10-17,8610.0,8749.700195,8567.049805,8723.799805,8642.469727,304671,45.18033302967353,,,
2022-10-18,8765.049805,8888.25,8752.049805,8807.349609,8725.241211,369973,49.07090235128735,-143.22725124261706,,
2022-10-19,8851.400391,8855.0,8695.0,8719.349609,8638.061523,385416,45.4149733831051,-135.4041751408604,,
2022-10-20,8700.0,8739.200195,8611.0,8707.400391,8626.223633,328270,44.92552336849057,-128.68513091138266,,
2022-10-21,8730.0,8794.0,8641.0,8703.299805,8622.161133,356203,44.74729894000715,-122.2815375246264,,
2022-10-24,8788.799805,8788.799805,8745.849609,8765.450195,8683.732422,30052,48.10747116628082,-110.91308951477913,,
2022-10-25,8820.0,9017.0,8797.400391,9005.0,8921.048828,727441,58.566594829676504,-81.63283281743497,,
2022-10-27,9050.0,9076.950195,8902.0,9041.950195,8957.654297,849108,59.908878372842366,-54.81457816490183,,
2022-10-28,9095.0,9549.950195,9051.0,9492.549805,9404.052734,1873029,71.87483603553744,2.7668105020657094,,
2022-10-31,9650.0,9769.0,9451.099609,9527.599609,9438.776367,1932020,72.56087530246798,50.64489925821363,131.03899765336064,-80.39409839514701
2022-11-01,9635.0,9636.900391,9375.0,9454.599609,9366.457031,805517,68.79691672080715,81.75571068530189,129.71984726435915,-47.96413657905724
2022-11-02,9445.0,9454.599609,9210.0,9229.400391,9143.356445,788679,58.68371592215866,87.23397904914418,108.15849250256113,-20.924513453416953
2022-11-03,9210.0,9310.0,9164.400391,9239.099609,9152.96582,616860,58.96351375639144,91.30567702025473,89.78415237893735,1.5215246413173844
2022-11-04,9257.900391,9324.0,9191.049805,9229.5,9143.455078,465775,58.54095761026252,92.68945246747535,72.93434226092637,19.755110206548977
2022-11-07,9277.0,9352.799805,9254.299805,9333.299805,9246.288086,469017,61.73425195084959,100.9976432883177,64.99402646541498,36.00361682290273
2022-11-09,9480.349609,9480.849609,9220.0,9253.5,9167.231445,617256,58.03351243717233,99.99014289680235,51.1892208591197,48.80092203768265
2022-11-10,9201.0,9250.75,9071.0,9097.25,9012.438477,445700,51.520987690506686,85.59691446587931,29.436793942557316,56.16012052332199
2022-11-11,9200.0,9240.0,9050.0,9087.549805,9002.829102,461074,51.137321413471305,72.57090040215371,13.128623903065375,59.44227649908834
2022-11-14,9100.0,9163.049805,8992.549805,9152.349609,9067.024414,282822,53.62194112356261,66.70753015391165,5.812202923858649,60.895327230053
2022-11-15,9190.0,9203.549805,9130.0,9162.200195,9076.783203,359888,54.00482579632044,62.139323513221825,0.9951970265350596,61.144126486686766
2022-11-16,9160.0,9252.5,9099.849609,9134.950195,9049.787109,350737,52.70846786466263,55.6783146236412,-4.372649490436459,60.05096411407766
2022-11-17,9101.0,9169.599609,8970.0,8986.450195,8902.671875,409572,46.199997362283526,38.13560606771716,-17.532286437088402,55.667892504805565
2022-11-18,9010.0,9023.950195,8836.0,8848.049805,8765.561523,515615,41.105576337843814,12.916237984669351,-34.20132361610898,47.11756160077833
2022-11-21,8825.0,8929.200195,8786.0,8865.200195,8782.551758,520644,41.95966733887363,-5.621597499024574,-42.19132727984233,36.56972978081775
2022-11-22,8875.0,8934.950195,8859.049805,8873.75,8791.022461,455948,42.408060076627436,-19.399443162898024,-44.77533835497262,25.375895192074598
2022-11-23,8940.0,8989.0,8902.0,8934.5,8851.206055,621006,45.622621298583105,-25.126821467496484,-40.40217332765687,15.27535186016038
2022-11-24,8968.900391,8994.900391,8921.0,8967.099609,8883.501953,455343,47.32181007165282,-26.7271995184783,-33.602041102910945,6.874841584432645
2022-11-25,9000.0,9080.0,8947.5,9019.5,8935.413086,545439,50.02503793095301,-23.496385324591756,-24.296981527219522,0.8005962026277658
2022-11-28,9028.0,9104.099609,8950.0,8985.400391,8901.631836,439956,48.28845828818279,-23.417552297192742,-19.374518799856407,-4.043033497336336
2022-11-29,8985.0,9024.75,8888.0,8910.200195,8827.132813,606692,44.61056394292415,-29.08779787063031,-20.03581149863518,-9.051986371995131
2022-11-30,8924.0,9020.0,8870.0,8974.150391,8890.486328,1087650,48.22222420357983,-28.097372951007856,-15.23630926321018,-12.861063687797676
