Date,PSARl_0.02_0.2,PSARs_0.02_0.2,PSARaf_0.02_0.2,PSARr_0.02_0.2,PSAR
2023-06-05,,595.2885513886081,0.02,0,593.247930024448
2023-06-06,,594.932780360836,0.02,0,592.1760937024922
2023-06-07,,594.5841247536192,0.02,0,590.9434819322429
2023-06-08,,594.2424422585468,0.02,0,589.6122612203737
2023-06-09,,593.950012,0.04,0,588.2455412895214
2023-06-12,,593.950012,0.04,0,586.7182566031979
2023-06-13,,593.26201152,0.06,0,585.2659747346223
2023-06-14,,592.1212908287999,0.06,0,583.4927845876979
2023-06-15,,591.049013379072,0.08,0,582.0742324701583
2023-06-16,,588.9850923087463,0.08,0,578.9593859761267
2023-06-19,,587.0862849240466,0.08,0,576.4675087809013
2023-06-20,,585.3393821301229,0.1,0,574.474007024721
2023-06-21,,583.0604427171106,0.1,0,572.8792056197768
2023-06-22,,581.0093972453996,0.12000000000000001,0,571.5733596958214
2023-06-23,,578.6142681359516,0.14,0,569.8486901566571
2023-06-26,,575.1402689169184,0.14,0,566.7989473253257
2023-06-27,,572.1526295885499,0.14,0,554.599976
2023-06-28,,569.5832597661529,0.14,0,556.209976
2023-06-30,553.799988,,0.02,1,557.792376
2023-07-03,554.20398824,,0.04,0,560.502744
2023-07-04,555.4898277504,,0.06,0,565.4921976
2023-07-05,557.9174388053759,,0.06,0,570.24375808
2023-07-06,560.1993931970534,,0.06,0,574.315001664
2023-07-07,562.3444303252302,,0.06,0,577.9520013312
2023-07-10,564.3607652257164,,0.08,0,581.08159626496
2023-07-11,567.195903047659,,0.08,0,583.585272211968
2023-07-12,569.8042298438463,,0.08,0,585.5882129695744
2023-07-13,572.2038904963387,,0.08,0,593.599976
2023-07-14,574.4115782966315,,0.08,0,592.96397984
2023-07-17,576.4426510729011,,0.1,0,584.400024
2023-07-18,579.0833835656109,,0.12000000000000001,0,586.0700192
2023-07-19,582.0793760977376,,0.12000000000000001,0,587.873614016
2023-07-20,584.7158495260092,,0.14,0,589.77430973376
2023-07-21,588.3676289123679,,0.16,0,593.0184182563584
2023-07-24,593.348808286389,,0.18,0,596.9930986502138
2023-07-25,598.488027114839,,0.18,0,601.124483720171
2023-07-26,602.7021865541681,,0.18,0,604.4295917761368
2023-07-27,604.200012,,0.18,0,607.0736782209094
2023-07-28,607.3860141600001,,0.18,0,609.1889473767276
2023-07-31,609.9985359312001,,0.18,0,610.8811627013821
