Date,Open,High,Low,Close,Adj Close,Volume,RSI,MACDcolumn,MACD_Signal,MACD_Histogram
2023-05-26,581.25,587.75,580.549988,586.0,574.82959,9788076,63.35594832772309,8.237758245274676,-0.9952987414833885,9.233056986758065
2023-05-29,590.0,596.400024,588.049988,595.0,583.65802,18432231,68.35050689112487,8.85884927577581,-0.299366168785804,9.158215444561614
2023-05-30,595.0,595.5,591.5,592.799988,581.5,15031640,65.9829913053798,9.069003977441639,-0.07136917369598095,9.14037315113762
2023-05-31,583.799988,584.799988,577.5,579.849976,579.849976,28797643,54.10331095846078,8.0972552339897,-0.8344943337183377,8.931749567708037
2023-06-01,581.799988,586.400024,581.0,582.75,582.75,17820226,56.01321302817113,7.4749781588180895,-1.165417127111958,8.640395285930047
2023-06-02,584.700012,588.900024,583.0,587.200012,587.200012,11323908,58.84339011208699,7.25724091577672,-1.1065234961226622,8.363764411899382
2023-06-05,588.5,589.799988,586.0,587.200012,587.200012,12920507,58.843390112087,7.003945458513272,-1.0878551627088893,8.091800621222161
2023-06-06,588.0,588.900024,583.0,585.349976,585.349976,11199940,57.072836065151556,6.578096340047523,-1.2109634249397114,7.789059764987234
2023-06-07,588.0,590.599976,586.0,589.200012,589.200012,11113781,59.78472465420089,6.476615186377217,-1.0499556628880153,7.526570849265232
2023-06-08,589.950012,593.950012,586.349976,588.5,588.5,15971917,59.05423167178852,6.267458166420397,-1.007290146275869,7.274748312696266
2023-06-09,588.0,589.099976,576.75,578.700012,578.700012,18870272,49.86773003468033,5.25039925715032,-1.6194792444367572,6.869878501587078
2023-06-12,580.0,581.5,577.700012,578.650024,578.650024,8786066,49.82515326803859,4.3897369748772235,-1.9841132213678838,6.373850196245107
2023-06-13,579.450012,581.400024,574.25,576.400024,576.400024,12612098,47.84503384415297,3.485916246886859,-2.310347159486599,5.796263406373458
2023-06-14,577.0,578.549988,575.25,576.549988,576.549988,8948696,47.99338485517144,2.750031992798881,-2.4369851308596617,5.187017123658543
2023-06-15,576.0,576.700012,565.25,566.5,566.5,17934877,39.819104292125864,1.3404366599058903,-3.077264371002122,4.417701030908012
2023-06-16,568.75,574.700012,567.049988,571.25,571.25,12660226,44.62011788722267,0.5996945995492524,-3.054405145087008,3.65409974463626
2023-06-19,571.25,572.75,565.900024,568.849976,568.849976,17903691,42.76377997990062,-0.17894789901561126,-3.0664381149214974,2.887490215905886
2023-06-20,568.849976,569.450012,562.549988,567.400024,567.400024,14549152,41.63677426086144,-0.9026218349395094,-3.0320896406763165,2.129467805736807
2023-06-21,567.400024,569.5,565.650024,566.349976,566.349976,14946871,40.798219453109496,-1.543081062971737,-2.938039094966835,1.3949580319950983
2023-06-22,566.349976,569.0,561.049988,562.950012,562.950012,14979063,38.12108904887421,-2.298502588490237,-2.9547684963882683,0.6562659078980312
2023-06-23,562.0,562.099976,553.799988,554.599976,554.599976,12215712,32.48353947217985,-3.530263036249835,-3.3492231553182927,-0.181039880931542
2023-06-26,556.0,558.5,554.5,557.049988,557.049988,8360264,35.497689686848865,-4.259644047614188,-3.2628833333461165,-0.9967607142680712
2023-06-27,558.25,567.950012,555.650024,566.099976,566.099976,10694768,45.225177197709286,-4.060617090163305,-2.451085100716187,-1.609531989447118
2023-06-28,566.099976,566.099976,566.099976,566.099976,566.099976,0,45.225177197709286,-3.858409450107388,-1.7991019685282157,-2.059307481579172
2023-06-30,574.0,574.0,570.200012,572.849976,572.849976,8718232,51.54608455286967,-3.1175526443643093,-0.8465961302281095,-2.2709565141362
2023-07-03,574.5,586.349976,573.900024,585.450012,585.450012,15421985,60.669894864871026,-1.4964505356554128,0.6196047827846298,-2.1160553184400426
2023-07-04,588.200012,595.950012,582.25,589.25,589.25,24799250,62.93656419944989,0.09383022228632854,1.767908432581097,-1.6740782102947684
2023-07-05,589.799988,593.700012,588.200012,590.599976,590.599976,13598114,63.73615072818046,1.4463977879411232,2.496380798588713,-1.04998301064759
2023-07-06,590.400024,593.5,589.099976,592.5,592.5,11323509,64.88440366005106,2.641187421568816,2.9529363457731246,-0.3117489242043089
2023-07-07,590.0,595.5,585.5,593.599976,593.599976,11707209,65.56420586832972,3.6349245371281995,3.1573387690660066,0.4775857680621928
2023-07-10,594.650024,599.799988,590.25,592.599976,592.599976,11417363,64.34466449772589,4.292297781089246,3.0517696104216427,1.2405281706676035
2023-07-11,595.0,595.950012,587.349976,588.549988,588.549988,13221177,59.516258575205775,4.435342758197294,2.555851670023752,1.8794910881735416
2023-07-12,589.0,594.5,588.200012,589.25,589.25,16029716,60.073937392394065,4.552711230197019,2.138576113618782,2.414135116578237
2023-07-13,594.900024,598.0,583.349976,585.650024,585.650024,20024503,55.81561968042375,4.305606264040648,1.5131769179699286,2.7924293460707195
2023-07-14,586.75,591.299988,580.700012,584.400024,584.400024,12190152,54.374363313260844,3.96322366931372,0.9366354585944006,3.0265882107193196
2023-07-17,587.0,602.849976,584.200012,601.099976,601.099976,19378986,66.73338290761922,4.982000158694973,1.5643295583805226,3.4176706003144504
