Date,Open,High,Low,Close,Adj Close,Volume,RSI,MACD,MACD_Signal,MACD_Histogram
2022-09-12,789.0,805.0,786.799988,801.0,799.35553,15521649,,,,
2022-09-13,805.0,808.950012,803.150024,805.549988,803.896179,9887516,,,,
2022-09-14,794.400024,811.349976,794.400024,803.049988,801.401245,10494713,,,,
2022-09-15,805.5,806.5,787.650024,790.0,788.378052,5996899,,,,
2022-09-16,786.049988,792.599976,776.099976,789.299988,787.679504,11467351,,,,
2022-09-19,789.299988,802.0,786.700012,798.099976,796.461426,11427799,,,,
2022-09-20,806.799988,816.200012,802.0,812.75,811.08136,8274079,,,,
2022-09-21,809.25,816.0,803.349976,806.549988,804.894104,6567084,,,,
2022-09-22,805.0,808.799988,784.299988,789.200012,787.579773,7804275,,,,
2022-09-23,789.0,789.0,764.25,768.599976,767.022034,10278805,,,,
2022-09-26,759.0,763.5,741.0,742.599976,741.075378,11090327,,,,
2022-09-27,746.349976,754.150024,730.5,737.5,735.985901,11358306,,,,
2022-09-28,733.900024,733.900024,707.700012,716.450012,714.979126,13170668,,,,
2022-09-29,722.25,730.799988,711.0,719.0,717.523865,12090981,,,,
2022-09-30,720.0,737.75,714.400024,733.200012,731.694702,9536017,28.45620849207828,,,
2022-10-03,731.0,742.0,721.049988,722.75,721.266174,6405645,25.785446416777827,,,
2022-10-04,733.400024,744.5,732.0,742.799988,741.275024,5438934,37.84000120304553,,,
2022-10-06,750.0,760.400024,746.0,755.099976,753.549683,9376433,43.86392404990889,,,
2022-10-07,753.799988,757.5,742.299988,755.700012,754.148499,7500540,44.148279959807255,,,
2022-10-10,748.0,778.700012,745.0,776.849976,775.255066,14106654,53.15558787607392,,,
2022-10-11,780.0,795.5,774.5,785.549988,783.937256,15953495,56.27909501187025,,,
2022-10-12,789.5,810.799988,783.450012,808.700012,807.039734,21228018,63.29286440761515,,,
2022-10-13,807.0,814.950012,795.599976,802.0,800.353455,13024911,60.278910857760735,,,
2022-10-14,815.549988,820.700012,794.450012,800.5,798.856567,8220645,59.59470024591751,,,
2022-10-17,803.5,817.0,797.099976,814.150024,812.478516,9463827,63.6393664817146,,,
2022-10-18,820.0,822.900024,811.549988,816.349976,814.67395,8470882,64.26032055903462,12.191547007397958,,
2022-10-19,818.450012,838.450012,816.900024,829.849976,828.146301,10868663,67.88478709113191,14.558570262450985,,
2022-10-20,824.900024,831.900024,816.950012,825.849976,824.15448,11813817,65.75691377203647,15.928077710000252,,
2022-10-21,860.099976,906.0,855.849976,900.400024,898.551453,58057724,78.98085619724691,22.766549451413425,,
2022-10-24,916.0,918.450012,905.0,909.450012,907.582886,3085307,79.99103319084455,28.586814964470364,,
2022-10-25,905.700012,910.599976,891.599976,902.849976,900.996338,13187308,77.08154985111877,32.29457777994821,,
2022-10-27,909.0,919.950012,901.25,915.150024,913.271179,11967044,78.64076299893506,35.81269119059391,,
2022-10-28,915.0,917.950012,898.900024,903.049988,901.195984,7320207,73.353787187233,37.1956809773892,,
2022-10-31,908.0,918.0,902.099976,906.0,904.139954,9038777,73.81597429503962,38.090666172429565,11.710091115085802,26.380575057343762
2022-11-01,904.0,904.0,869.0,871.75,869.960266,29191921,60.66041817632374,35.625590001336604,7.396011955194272,28.229578046142333
2022-11-02,875.0,877.0,861.599976,863.549988,861.7771,11029140,57.99545383713515,32.634140875821345,3.523650263743207,29.110490612078138
2022-11-03,857.900024,880.400024,856.0,864.049988,862.276062,10185978,58.116282903383315,29.958399927046457,0.6783274519746527,29.280072475071805
2022-11-04,869.0,872.900024,862.299988,868.099976,866.317749,7323879,59.14152329803735,27.84369138966383,-1.1491048683263791,28.99279625799021
2022-11-07,876.25,876.799988,861.299988,872.950012,871.157837,9931261,60.39189870962124,26.256458895820856,-2.189069889735485,28.44552878555634
2022-11-09,875.049988,880.75,868.5,873.700012,871.90625,10190209,60.592731936513246,24.77351082918244,-2.9376143650991224,27.711125194281564
2022-11-10,843.700012,856.700012,841.0,843.700012,841.967834,18956575,49.730500595786374,20.936175325928048,-5.419959894682815,26.356135220610863
2022-11-11,847.0,854.700012,844.150024,850.700012,848.953491,19329819,51.89735122401393,18.249531551857785,-6.485282935002466,24.73481448686025
2022-11-14,850.5,853.900024,847.349976,851.0,849.252808,6985306,51.99285506057951,15.960570013177517,-7.019395578946188,22.979965592123705
2022-11-15,851.25,859.849976,847.200012,858.650024,856.887207,7124767,54.475098871581736,14.595595565343388,-6.707496021424255,21.303091586767643
2022-11-16,858.0,861.599976,850.599976,855.400024,853.64386,6521854,53.21620900444547,13.1005803077486,-6.562009023215232,19.662589330963833
2022-11-17,855.400024,861.400024,852.700012,858.200012,856.438049,4909607,54.198249241166984,12.003338561111718,-6.12740061588169,18.13073917699341
2022-11-18,859.299988,865.799988,855.0,859.200012,857.436096,7065304,54.56506861181453,11.086658120742527,-5.635264845000705,16.721922965743232
2022-11-21,860.0,870.950012,859.0,870.049988,868.263733,7209207,58.45303864768285,11.107642663236675,-4.491424242005246,15.599066905241921
2022-11-22,874.950012,877.0,868.349976,870.049988,868.263733,5535233,58.45303864768285,10.997500721735264,-3.6812529468053263,14.67875366854059
2022-11-23,873.900024,877.799988,868.75,874.700012,872.904236,5861417,60.148071645335605,11.156821619741322,-2.817545639039416,13.974367258780738
2022-11-24,878.0,880.799988,873.099976,878.549988,876.746277,4928778,61.54687927903993,11.46162301140157,-2.0101953979033347,13.471818409304905
2022-11-25,883.0,891.799988,880.900024,887.75,885.927429,7614047,64.73252903096721,12.303714825250495,-0.9344828672435277,13.238197692494023
2022-11-28,887.700012,899.5,885.299988,891.700012,889.869324,7928147,66.03362790608195,13.138360766867095,-0.0798695405015426,13.218230307368637
2022-11-29,894.400024,901.900024,890.0,892.549988,890.717529,5661158,66.32155395647099,13.710365094152394,0.39370782942700444,13.31665726472539
2022-11-30,895.0,905.099976,885.450012,901.25,899.399658,10452798,69.19952901843595,14.696291207049285,1.1037071538591157,13.59258405319017
2022-12-01,909.5,909.5,899.5,903.849976,901.994324,7053100,70.02393987786773,15.50866683160325,1.5328662227304637,13.975800608872786
2022-12-02,898.299988,907.0,891.400024,905.150024,903.291687,7988851,70.44985271299572,16.07211404934094,1.6770507523745213,14.395063296966418
2022-12-05,907.0,907.299988,897.599976,899.200012,897.353882,5098164,65.83908641265369,15.855758472932166,1.1685561407725977,14.687202332159568
2022-12-06,897.5,906.900024,895.700012,904.650024,902.792725,5351099,67.91073949276769,15.940315505968783,1.0024905390473702,14.937824966921413
2022-12-07,902.799988,918.0,899.849976,914.650024,912.772217,9103656,71.34459014525746,16.622628674234306,1.3478429658503135,15.274785708383993
2022-12-08,915.650024,943.950012,913.75,939.349976,937.421448,17466047,77.69389555478553,18.938139393824258,2.9306829483522137,16.007456445472044
2022-12-09,944.0,945.0,927.599976,933.700012,931.783081,8018981,73.67265398834948,20.085757337732957,3.2626407138087288,16.82311662392423
2022-12-12,929.900024,941.150024,922.0,938.650024,936.722961,7621788,74.89845230316223,21.150863438086162,3.462197451329544,17.688665986756618
2022-12-13,940.200012,949.299988,936.599976,944.599976,942.660645,8136559,76.32533315115136,22.21895283935328,3.6242294820773253,18.594723357275953
