Date,PSARl_0.02_0.2,PSARs_0.02_0.2,PSARaf_0.02_0.2,PSARr_0.02_0.2,PSAR
2022-11-10,,903.3428761215541,0.08,0,896.9075562620307
2022-11-11,,898.3554460318298,0.08,0,889.4585000653464
2022-11-14,,893.7670103492835,0.08,0,882.1371419748909
2022-11-15,,889.5456495213408,0.08,0,875.2184585794106
2022-11-16,,885.6619975596335,0.08,0,868.9147692635285
2022-11-17,,882.0890377548628,0.08,0,863.8718178108228
2022-11-18,,878.8019147344738,0.08,0,859.8374566486582
2022-11-21,,875.7777615557159,0.08,0,843.700012
2022-11-22,841.0,,0.02,1,845.80801008
2022-11-23,841.72,,0.04,0,848.232207872
2022-11-24,843.16319952,,0.06,0,851.40834436736
2022-11-25,845.4214068288001,,0.08,0,855.2081744759296
2022-11-28,849.1316933224961,,0.1,0,860.4148665597809
2022-11-29,854.1685239902465,,0.12000000000000001,0,866.0461927390203
2022-11-30,859.896303991417,,0.14,0,871.3469517912163
2022-12-01,866.2248180726186,,0.16,0,877.327561432973
2022-12-02,873.1488471809996,,0.16,0,882.6320443463784
2022-12-05,878.9650316320397,,0.16,0,887.1356402771028
2022-12-06,883.8506265709133,,0.16,0,890.7385170216822
2022-12-07,887.9545263195672,,0.18,0,893.6208184173458
2022-12-08,893.3627115820451,,0.19999999999999998,0,897.8266595338766
2022-12-09,899.849976,,0.2,0,906.1313228271013
2022-12-12,908.8799808,,0.2,0,912.775053461681
2022-12-13,916.10398464,,0.2,0,918.0900379693447
2022-12-14,922.0,,0.2,0,923.3920255754758
2022-12-15,927.6300048,,0.2,0,927.6336156603807
2022-12-16,,950.150024,0.02,1,931.0268877283045
2022-12-19,,949.72902304,0.02,0,933.7415053826436
2022-12-20,929.099976,,0.02,1,936.2332067061149
2022-12-21,,958.900024,0.02,1,949.75
2022-12-22,,958.900024,0.04,0,949.40099976
2022-12-23,,958.900024,0.06,0,948.2069592896
2022-12-26,,955.60602256,0.06,0,945.710540292224
2022-12-27,,952.5096612064001,0.06,0,942.581695148846
2022-12-28,,949.5990815340161,0.06,0,938.9835232339615
2022-12-29,,946.8631366419752,0.06,0,935.0974975658861
2022-12-30,,944.2913484434566,0.06,0,906.599976
2023-01-02,904.0,,0.02,1,908.22897744
2023-01-03,904.82,,0.04,0,910.8986573248
2023-01-04,907.2511990400001,,0.06,0,916.0387903923199
2023-01-05,911.0161270976,,0.06,0,921.5901341052415
2023-01-06,914.555159471744,,0.06,0,927.2895136505077
2023-01-09,917.8818499034394,,0.06,0,932.8911895464265
2023-01-10,921.008938909233,,0.06,0,938.1847732680698
2023-01-11,923.9484025746791,,0.06,0,943.0078162144558
2023-01-12,,970.0,0.02,1,962.299988
2023-01-13,,969.08,0.04,0,961.764988
2023-01-16,,967.2368,0.06,0,960.66038944
2023-01-17,,963.90459272,0.08,0,957.8097675136
2023-01-18,,959.3282262624,0.08,0,954.236988032512
2023-01-19,,955.117969121408,0.08,0,950.1282916292608
2023-01-20,,951.2445325516953,0.08,0,945.6908995137495
2023-01-23,,947.6809709075598,0.08,0,941.1351769418246
2023-01-24,,944.402494194955,0.1,0,936.6575524711327
2023-01-25,,940.3372447754596,0.12000000000000001,0,931.8951951863288
2023-01-27,,935.0,0.14,0,923.986151349063
