Date,Open,High,Low,Close,Adj Close,Volume,RSI,MACD,MACD_Signal,MACD_Histogram
2022-09-12,332.0,332.399994,330.0,330.899994,323.7677,8712689,,,,
2022-09-13,331.700012,335.0,330.600006,334.399994,327.192261,10520207,,,,
2022-09-14,331.0,339.0,330.950012,335.350006,328.121796,12267025,,,,
2022-09-15,336.399994,337.049988,332.899994,334.100006,326.898743,8418672,,,,
2022-09-16,332.350006,334.600006,329.700012,331.299988,324.159088,12492851,,,,
2022-09-19,329.100006,336.899994,329.100006,335.600006,328.366394,14365461,,,,
2022-09-20,338.75,339.600006,335.0,336.0,328.757782,9526068,,,,
2022-09-21,336.0,345.200012,335.5,340.950012,333.601074,20992080,,,,
2022-09-22,341.0,348.75,340.899994,345.049988,337.612701,24179987,,,,
2022-09-23,347.5,349.549988,343.299988,346.399994,338.933624,22838807,,,,
2022-09-26,344.850006,345.950012,331.75,332.600006,325.431061,16205789,,,,
2022-09-27,335.0,339.549988,334.0,334.850006,327.632568,9991052,,,,
2022-09-28,331.950012,333.299988,324.299988,324.950012,317.945953,15552911,,,,
2022-09-29,329.0,334.899994,327.75,333.049988,325.871368,18281337,,,,
2022-09-30,333.049988,335.75,330.149994,332.200012,325.039703,12427919,48.13344649160892,,,
2022-10-03,332.899994,333.0,323.25,324.399994,317.407806,9111289,40.03364907616422,,,
2022-10-04,328.700012,334.0,328.0,332.850006,325.675659,8803255,49.87449368065095,,,
2022-10-06,335.0,339.299988,332.549988,336.649994,329.393768,22235092,53.564951441055904,,,
2022-10-07,336.799988,336.850006,331.299988,334.100006,326.898743,10506078,50.858941554339474,,,
2022-10-10,330.0,331.450012,326.049988,327.850006,320.783447,9388996,44.875093052094044,,,
2022-10-11,329.0,330.450012,325.100006,326.299988,319.266846,10609956,43.50792149157576,,,
2022-10-12,327.950012,331.450012,324.75,330.100006,322.984955,10337544,47.7136351266619,,,
2022-10-13,329.950012,331.299988,328.0,328.649994,321.566193,7266724,46.29726073395688,,,
2022-10-14,332.299988,333.899994,330.850006,332.100006,324.941864,6424915,50.093278974587,,,
2022-10-17,331.100006,334.75,329.600006,332.25,325.088623,6929063,50.25790326057204,,,
2022-10-18,333.950012,341.0,333.549988,340.299988,332.965088,20887417,58.22280117765431,-0.9123955482933752,,
2022-10-19,343.100006,347.450012,339.799988,346.350006,338.884705,16296080,63.01590893850139,0.2461413482444641,,
2022-10-20,347.0,350.950012,344.799988,349.700012,342.162506,18474706,65.38415291458419,1.418258867204372,,
2022-10-21,353.200012,353.200012,344.5,345.600006,338.150879,27372160,60.29531464996704,1.9933560587859347,,
2022-10-24,348.950012,349.700012,347.0,347.700012,340.205597,3170564,61.92969535089992,2.5887363193266992,,
2022-10-25,349.450012,349.5,343.649994,346.299988,338.835785,17242211,60.15198477113794,2.9140182406127337,,
2022-10-27,346.649994,348.350006,343.850006,345.799988,338.346527,18558597,59.49513990382764,3.095774523778516,,
2022-10-28,347.549988,348.600006,345.100006,345.799988,338.346527,13069167,59.49513990382765,3.2028966883810313,,
2022-10-31,348.0,350.5,344.75,348.700012,341.184082,13825970,62.266784966943476,3.4816650089285304,1.4785037303764295,2.003161278552101
2022-11-01,349.25,350.5,347.200012,349.5,341.966797,19665200,63.01854805754524,3.7242128497115345,1.3768412569275466,2.347371592783988
2022-11-02,348.5,356.25,348.5,354.649994,347.005768,16781507,67.50662183662065,4.282627769416592,1.5482049413060834,2.734422828110509
2022-11-03,354.0,358.5,353.0,353.700012,346.076294,10736155,65.91745391307344,4.595545421385907,1.4888980746203182,3.106647346765589
2022-11-04,354.0,356.0,352.5,353.600006,345.978455,8386849,65.74200055112762,4.780360249323337,1.3389703220461984,3.4413899272771387
2022-11-07,355.0,356.350006,350.0,353.5,345.880554,10050303,65.55409233830643,4.862703464951551,1.13705083013953,3.725652634812021
2022-11-09,353.5,361.450012,353.200012,360.700012,352.925385,20611075,71.8029233249465,5.446161887851645,1.376407402431699,4.069754485419946
2022-11-10,359.0,359.899994,354.100006,356.0,348.326721,19327625,63.68162088331154,5.466293177726641,1.1172309538453558,4.349062223881285
