Date,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0
2022-09-12,,,,,
2022-09-13,,,,,
2022-09-14,,,,,
2022-09-15,,,,,
2022-09-16,,,,,
2022-09-19,,,,,
2022-09-20,,,,,
2022-09-21,,,,,
2022-09-22,,,,,
2022-09-23,,,,,
2022-09-26,,,,,
2022-09-27,,,,,
2022-09-28,,,,,
2022-09-29,,,,,
2022-09-30,,,,,
2022-10-03,,,,,
2022-10-04,,,,,
2022-10-06,,,,,
2022-10-07,,,,,
2022-10-10,358.98315967844854,403.7925003,448.6018409215514,22.19424114527143,0.5413697194443525
2022-10-11,358.93460323237844,402.0375,445.1403967676216,21.442227039826676,0.43054397211073536
2022-10-12,360.14451273062207,400.2150009,440.28548906937795,20.024480881160265,0.4998129683379869
2022-10-13,362.972602577572,398.1925003,433.412398022428,17.689885015862018,0.547664642959226
2022-10-14,363.72612757718565,396.8300003,429.93387302281434,16.684158303448886,0.5048331762068954
2022-10-17,363.1322723666158,395.6199997,428.1077270333842,16.4237032293715,0.3873418933727937
2022-10-18,363.0899193209095,394.6850006,426.2800818790906,16.01027717347237,0.4804559990035962
2022-10-19,363.98786280081885,393.12749940000003,422.2671359991812,14.82452214289499,0.4514834134877389
2022-10-20,364.3743862623178,392.3199997,420.2656131376822,14.246336388178886,0.5515288795936143
2022-10-21,364.9497238644848,391.4024994,417.85527493551524,13.5169170233026,0.5443715366814393
2022-10-24,364.93736460686017,391.3624985,417.78763239313986,13.504172727034982,0.5792330800845454
2022-10-25,367.3654658769299,392.6124985,417.85953112307016,12.861043761738593,0.6146173411031184
2022-10-27,369.4851428938898,394.55249790000005,419.6198529061103,12.706727312350507,0.8559908114687323
2022-10-28,376.71416282268274,396.76249850000005,416.81083417731736,10.105963014706294,0.7041943439041506
2022-10-31,381.8965340523305,398.4849976,415.0734611476695,8.32576566123126,0.7159632318993946
2022-11-01,382.140296252578,399.67749790000005,417.2146995474221,8.775676258766941,0.9197504366999212
2022-11-02,383.95704569126406,401.6949967,419.4329477087359,8.831551876153071,1.052628409288777
2022-11-03,384.75413643495614,402.5099976,420.2658587650439,8.822569014888927,0.7207724065627039
2022-11-04,382.2212579042198,403.4049973,424.5887366957802,10.502467514068254,1.140703470545131
2022-11-07,378.9872343155646,404.72499700000003,430.46275968443547,12.71864247339061,1.1367104126696337
2022-11-09,378.9257494403612,405.2049973,431.4842451596388,12.970840949516996,0.7263194282335045
2022-11-10,379.8936592462536,406.15749819999996,432.4213371537463,12.932834710742444,0.6702437297104362
2022-11-11,379.60133402398236,407.6399979,435.6786617760177,13.756581307262175,0.8960603864401129
2022-11-14,375.5741747670393,410.33999789999996,445.1058210329606,16.944886343462468,1.1502073879726082
2022-11-15,373.6824069062552,413.32749789999997,452.9725888937447,19.183379376000993,1.0495320480772126
2022-11-16,375.7397197980665,416.2824982,456.8252766019335,19.47849288751746,0.8837612643552318
2022-11-17,378.20755367328127,418.6324982,459.0574427267187,19.312855404458286,0.7698521179859606
2022-11-18,381.93175713717545,421.0474991,460.1632410628245,18.580203918292092,0.7243662783730636
2022-11-21,385.37189436340384,422.8149979,460.2581014365961,17.711341235559395,0.603289916825938
2022-11-22,389.56452041173173,424.65999760000005,459.7554747882684,16.52874176358179,0.5853385803513489
2022-11-23,393.94587571038556,426.54999849999996,459.15412128961435,15.287362749628235,0.6042814055124051
2022-11-24,398.27486669014405,428.5474991,458.8201315098559,14.128017301900961,0.6619037744601391
2022-11-25,400.20101154342717,429.9599991,459.71898665657284,13.84267728107958,0.6796095193036716
2022-11-28,403.8124623227909,431.26999820000003,458.72753407720916,12.733339203658579,0.49781473107170465
2022-11-29,407.92863274583914,432.78499909999994,457.64136545416073,11.486704209180527,0.5636660414258473
2022-11-30,410.07960256846803,434.6,459.120397431532,11.284122149807635,0.8282983492611786
2022-12-01,409.9835547517469,436.70500030000005,463.4264458482532,12.237755706894358,0.9995050445866517
2022-12-02,413.3893352539509,439.2425003,465.09566534604915,11.77170470908055,0.9227239810109874
2022-12-05,410.4747379678786,441.7750015,473.07526503212137,14.170228476416582,1.1297871974710494
2022-12-06,409.86168046748185,443.4000015,476.9383225325181,15.127794731195157,0.896561272017898
2022-12-07,413.33216488510413,445.76000059999996,478.1878363148958,14.54945965149293,0.7858653220492855
2022-12-08,417.51280264668253,448.5875,479.6621973533174,13.854464225292702,0.8710815545165387
2022-12-09,419.82020401892584,450.2375,480.6547959810742,13.511667056197751,0.7073245762517413
2022-12-12,419.7907273449423,450.55750120000005,481.3242750550578,13.657201921226275,0.6851430841216904
2022-12-13,419.79685278171587,450.6175018,481.43815081828416,13.67929514285197,0.6213878428640657
2022-12-14,419.88715161393776,451.71250150000003,483.5378513860623,14.090975910730807,0.7763125395787447
2022-12-15,421.10911935945086,452.7400009000001,484.37088244054934,13.973088959522169,0.630568588317891
2022-12-16,422.6564281498209,453.64750060000006,484.6385730501792,13.663063241477124,0.5500547279379808
2022-12-19,425.91376381481643,455.1275009,484.3412379851835,12.837605737914899,0.5859611539145962
2022-12-20,429.47747352970873,456.44750060000007,483.4175276702914,11.817362143440043,0.5111695735126566
2022-12-21,432.835931220581,457.6375,482.43906877941896,10.838958249452448,0.490171871700218
2022-12-22,435.2853274216536,458.4949997,481.70467197834637,10.124285889064353,0.435479491823885
2022-12-23,432.61549188825825,457.9399993999999,483.2645069117416,11.06018585182436,-0.06052445218997737
2022-12-26,435.2633429756596,458.53000030000004,481.79665762434047,10.148368616717718,0.1651863634123968
2022-12-27,438.8773290480698,460.28249969999996,481.68767035193014,9.30088398576157,0.7503483965224451
2022-12-28,439.9757085237821,461.04499969999995,482.1142908762178,9.139798149823795,0.616401929684674
2022-12-29,439.96753451843153,461.3699997,482.77246488156845,9.27778797732195,0.6992759765670808
2022-12-30,439.9540085642401,461.98249969999995,484.0109908357598,9.536504586240651,0.7580182689305186
2023-01-02,439.10766292466377,462.27499850000004,485.4423340753363,10.023183451629501,1.0346965648992277
2023-01-03,438.5638357100835,462.76999820000003,486.9761606899166,10.461422557239818,0.8538354294518126
2023-01-04,438.4284635493548,462.62999879999995,486.83153405064513,10.462587948650416,0.47665439840289
2023-01-05,438.4374537875467,462.33249969999997,486.22754561245324,10.33673640851914,0.5704646543124031
2023-01-06,438.4281605010296,462.3224991,486.21683769897044,10.336654022023744,0.5068529810658599
2023-01-09,438.58933519541347,462.76249850000005,486.93566180458663,10.447330275440017,0.6652142377759144
2023-01-10,438.83630269379614,463.73499759999993,488.6336925062037,10.738329017677655,0.7774239865190263
2023-01-11,437.3003159723878,464.81749879999995,492.3346816276121,11.839994362799212,0.974839909370689
2023-01-12,437.1535793349851,466.04999849999996,494.9464176650148,12.400566144413295,0.839142289362447
2023-01-13,437.49741000294614,467.63749849999994,497.77758699705373,12.89036426451323,0.8460922402739358
2023-01-16,438.13160491532966,468.7824982,499.4333914846704,13.076807859662692,0.7327418269263895
2023-01-17,439.0915965005343,470.32499850000005,501.5584004994658,13.281625301261013,0.7813493627799586
2023-01-18,438.9592252084551,472.61499939999993,506.27077359154475,14.24236396824981,0.9506657970093733
2023-01-19,440.23834819181127,474.7849991,509.3316500081887,14.552545246237845,0.849020733791071
2023-01-20,449.63154226964355,477.8050003,505.9784583303565,11.79286864418211,0.7155399540751074
2023-01-23,456.3203933588677,480.3675003,504.41460724113233,10.011962477109451,0.787612803774321
2023-01-24,457.33253666683004,481.05,504.76746333317,9.860706094239672,0.5758933185524361
2023-01-25,459.3051540441891,482.20749969999997,505.1098453558108,9.498958713856291,0.6504759906165168
2023-01-27,460.4037487546981,482.6625,504.92125124530196,9.223319087479112,0.41772898758700466
2023-01-30,460.2659789150474,482.6125,504.9590210849526,9.260647449020736,0.2703782624376726
2023-01-31,458.6072980905012,481.6800003,504.7527025094988,9.580095580106567,0.21221389286312595
2023-02-01,457.23389317964427,481.0775009,504.92110862035577,9.912584843709846,0.2226196837505542
