Date,Open,High,Low,Close,Adj Close,Volume,RSI,MACD,MACD_Signal,MACD_Histogram
2023-03-08,2487.0,2501.399902,2467.199951,2485.100098,2464.967773,1448340,39.40800608306775,-32.10285764911896,-0.41969267874180005,-31.68316497037716
2023-03-09,2484.850098,2491.949951,2456.899902,2461.399902,2441.459717,1038910,34.88692360212041,-32.00124145593463,-0.2544611884459762,-31.746780267488656
2023-03-10,2450.0,2470.5,2445.100098,2465.449951,2445.477051,772024,36.23323455830586,-31.233860285138235,0.4103359858803408,-31.644196271018576
2023-03-13,2466.0,2488.5,2445.0,2455.100098,2435.210938,1314549,34.28245724859948,-31.102323592518133,0.4334981428003566,-31.53582173531849
2023-03-14,2462.0,2472.0,2439.75,2442.449951,2422.66333,1250763,32.01372680580003,-31.65395388072193,-0.09450571632275029,-31.55944816439918
2023-03-15,2451.899902,2459.5,2393.0,2406.100098,2386.60791,1738040,26.572101562134016,-34.625117407026664,-2.452535394101986,-32.17258201292468
2023-03-16,2424.949951,2469.300049,2407.75,2459.350098,2439.426514,1628035,42.09886985287472,-32.31050059821109,-0.11033486822913119,-32.20016572998196
2023-03-17,2471.649902,2483.199951,2439.800049,2447.399902,2427.572998,2127178,40.0520266748341,-31.08213553605401,0.8944241551423602,-31.97655969119637
2023-03-20,2447.399902,2516.649902,2425.0,2511.199951,2490.856201,1561128,53.14882846457678,-24.67606628751446,5.840394722945529,-30.516461010459988
2023-03-21,2515.0,2523.25,2458.75,2462.600098,2442.650146,1595161,45.071127072166455,-23.252768781821032,5.810953782911167,-29.0637225647322
2023-03-22,2472.600098,2481.399902,2454.399902,2476.350098,2456.288818,1063244,47.502144582088874,-20.775794738536206,6.630342260956798,-27.406136999493004
2023-03-23,2475.0,2500.050049,2466.0,2485.100098,2464.967773,1578627,49.0475502702919,-17.900378667716723,7.604606665421027,-25.50498533313775
2023-03-24,2472.199951,2497.899902,2470.0,2480.800049,2460.702637,1449326,48.29514052341314,-15.786590741374312,7.774715673410753,-23.561306414785065
2023-03-27,2485.0,2505.0,2464.0,2499.0,2478.755127,1387736,51.6742131305833,-12.498736978669058,8.850055548892808,-21.348792527561866
2023-03-28,2509.800049,2513.5,2471.899902,2482.800049,2462.686523,1412387,48.6278650176097,-11.072651210411095,8.220913053720619,-19.293564264131714
2023-03-29,2485.0,2539.800049,2480.050049,2530.850098,2510.347168,2613254,56.768697138714685,-5.996111144563201,10.637962495654811,-16.634073640218013
2023-03-31,2558.800049,2568.449951,2516.550049,2560.350098,2539.608398,2146167,60.86865013508833,0.40284316508495976,13.62953344424238,-13.22669027915742
2023-04-03,2570.0,2570.0,2515.050049,2536.100098,2515.554688,918048,56.15413828953978,3.4772051664895116,13.363116356517546,-9.885911190028034
2023-04-05,2512.5,2588.550049,2502.0,2582.75,2561.82666,1489612,62.216825721323346,9.56762677822826,15.562830374605035,-5.995203596376776
2023-04-06,2575.0,2585.0,2553.0,2565.25,2544.468506,797414,58.92520586609044,12.834280442374165,15.063587231000753,-2.2293067886265874
2023-04-10,2565.25,2568.949951,2525.0,2532.149902,2511.636475,853322,53.19287556984087,12.606901216934148,11.868966404448589,0.7379348124855596
2023-04-11,2540.0,2555.0,2533.0,2547.75,2527.110352,913184,55.395263442833745,13.529538972308274,10.233283327858171,3.2962556444501026
2023-04-12,2556.0,2556.0,2518.649902,2528.949951,2508.462402,1109809,52.20718872358165,12.598501521705657,7.441796701804443,5.156704819901214
2023-04-13,2525.0,2562.350098,2525.0,2536.199951,2515.653809,1261711,53.322828774309286,12.303831137083762,5.717701053746038,6.586130083337724
2023-04-17,2573.0,2579.0,2541.399902,2551.850098,2531.177246,1566977,55.725426195554014,13.181194201700237,5.27605129469001,7.905142907010227
2023-04-18,2560.0,2560.0,2530.0,2541.050049,2520.4646,1474786,53.672286211310556,12.85683150643763,3.9613508795419214,8.895480626895708
2023-04-19,2548.0,2548.0,2510.25,2531.600098,2511.091309,1320243,51.871418542796164,11.70234234625832,2.245489375490088,9.456852970768232
2023-04-20,2517.800049,2532.399902,2480.0,2492.600098,2472.407227,1401364,45.1399136727587,7.553356909123977,-1.5227968493154052,9.076153758439382
2023-04-21,2492.0,2509.5,2485.649902,2497.949951,2477.713623,1206288,46.171855869200094,4.643418052005472,-3.546188565147128,8.1896066171526
2023-04-24,2502.0,2504.899902,2475.100098,2499.75,2479.499023,1735797,46.53626174276101,2.4542286334426535,-4.588302386967958,7.042531020410611
2023-04-25,2490.850098,2499.75,2478.050049,2490.449951,2470.274414,1701098,44.84700747983582,-0.030800929630004248,-5.658665560032492,5.627864630402488
2023-04-26,2490.0,2518.0,2482.199951,2510.800049,2490.459717,1245903,49.19303741839278,-0.35404076474833346,-4.785524316120657,4.431483551372324
2023-04-27,2513.949951,2522.0,2457.0,2468.949951,2448.948486,2743893,41.88362377319832,-3.941726051353726,-6.6985676821808395,2.7568416308271138
2023-04-28,2436.050049,2467.800049,2419.0,2457.300049,2437.393066,3761927,40.09751920609786,-7.637007548821657,-8.315079343719017,0.6780717948973596
2023-05-02,2471.800049,2478.0,2450.0,2451.699951,2431.838379,1760370,39.231445253963365,-10.891871154542969,-9.255954359552263,-1.635916794990706
2023-05-03,2456.949951,2490.0,2452.649902,2486.0,2465.860596,1258140,46.80946340667875,-10.581667835327153,-7.156600832269158,-3.4250670030579955
2023-05-04,2486.949951,2509.350098,2480.149902,2506.75,2486.442383,1150227,50.806111669208306,-8.562771584257462,-4.110163664959573,-4.452607919297889
2023-05-05,2500.0,2520.0,2494.699951,2500.75,2480.490967,1354871,49.64452727349382,-7.362066298271202,-2.3275667031786504,-5.0344995950925515
2023-05-08,2505.75,2526.850098,2497.149902,2516.300049,2495.915039,972810,52.66504882750861,-5.096984842888105,-0.049988198236442294,-5.046996644651663
2023-05-09,2525.0,2525.0,2500.050049,2515.800049,2495.419189,1651327,52.55588480265951,-3.304149117526322,1.3942780217002735,-4.698427139226595
2023-05-10,2521.0,2535.0,2505.850098,2522.699951,2502.263184,2025658,53.97370344146538,-1.311432089194568,2.7095960400256214,-4.0210281292201895
2023-05-11,2536.949951,2599.0,2523.600098,2592.399902,2571.398438,1749356,65.26570740058578,5.8248685921385,7.876717377086952,-2.0518487849484517
2023-05-12,2594.0,2640.0,2586.399902,2623.399902,2602.147217,2170011,68.91816772725785,13.822541563643426,12.699512278873502,1.123029284769924
2023-05-15,2637.949951,2670.75,2623.050049,2662.25,2640.682617,1561055,72.78106598582137,23.030155936604388,17.525701321467572,5.504454615136817
2023-05-16,2670.0,2678.399902,2650.600098,2675.899902,2654.221924,1477905,74.0035489584702,31.070527973121898,20.452858686388065,10.617669286733832
2023-05-17,2672.0,2674.0,2647.050049,2661.75,2640.186768,839404,70.47020572511451,35.88711755189661,20.21555861213022,15.671558939766388
2023-05-18,2665.5,2669.199951,2621.850098,2627.550049,2606.263916,1434067,62.68047741342147,36.5236276258438,16.68165494886193,19.84197267698187
2023-05-19,2628.649902,2649.0,2600.649902,2641.449951,2620.051025,1174757,64.40275858253756,37.71491826924057,14.298356473806958,23.416561795433612
2023-05-22,2635.0,2655.449951,2623.050049,2638.100098,2616.728516,768232,63.64050359272485,37.951241260286224,11.627743571882085,26.32349768840414
2023-05-23,2632.0,2649.800049,2625.0,2628.300049,2607.007813,703864,61.352710516705116,36.92213153235616,8.478907075161615,28.443224457194546
2023-05-24,2620.0,2638.0,2608.0,2614.949951,2593.765869,628872,58.279180493106296,34.630118867654346,4.94951552836784,29.680603339286506
2023-05-25,2610.0,2626.149902,2580.550049,2597.25,2576.209229,1072231,54.38885519861042,31.02777531704578,1.0777375822074156,29.950037734838364
2023-05-26,2603.75,2656.699951,2603.100098,2652.350098,2630.863037,947073,62.729548081099736,32.247282913383515,1.837796142836119,30.409486770547396
2023-05-29,2670.0,2679.550049,2645.050049,2650.300049,2628.82959,698267,62.273270233731154,32.67171050694287,1.8097789891163814,30.86193151782649
2023-05-30,2655.5,2665.0,2650.850098,2656.550049,2635.028809,948051,63.15321870446299,33.13048756164653,1.8148448350560322,31.3156427265905
2023-05-31,2656.550049,2680.0,2638.0,2667.550049,2645.939697,3388305,64.71319420590108,33.98986573770617,2.139378408892533,31.850487328813635
2023-06-01,2667.0,2731.25,2654.5,2697.899902,2676.043701,1541080,68.656127772532,36.69688972478798,3.8771219167794726,32.81976780800851
2023-06-02,2710.0,2738.199951,2691.649902,2716.699951,2694.691406,1509260,70.83045004186383,39.89929829899938,5.663624392792698,34.235673906206685
2023-06-05,2716.449951,2722.0,2684.149902,2695.800049,2673.960938,1000190,65.39904000077007,40.28638635800826,4.840569961441261,35.445816396567
2023-06-06,2700.0,2707.899902,2670.149902,2691.149902,2669.348389,655372,64.21908933945087,39.759604462838524,3.451030453017218,36.30857400982131
2023-06-07,2690.0,2727.0,2679.350098,2716.199951,2694.195557,1428490,67.60938977765751,40.892077206362956,3.666802557233318,37.22527464912964
2023-06-08,2707.0,2721.550049,2674.899902,2679.899902,2658.189697,923536,58.90004055659187,38.41760519395211,0.9538644358579802,37.46374075809413
2023-06-09,2688.949951,2688.949951,2620.100098,2636.199951,2614.84375,1413808,50.47098541338301,32.55507285153362,-3.9269343252484106,36.482007176782034
2023-06-12,2645.0,2657.0,2633.0,2643.449951,2622.034912,775484,51.70579519372875,28.169270328538914,-6.650189478594498,34.81945980713341
2023-06-13,2629.600098,2697.0,2627.5,2675.899902,2654.221924,1787924,56.88677187303244,27.000683014756305,-6.255021433901689,33.255704448657994
2023-06-14,2671.0,2702.100098,2652.0,2698.75,2676.886963,1536248,60.13030429873924,27.600222902649875,-4.524385236806495,32.12460813945637
2023-06-15,2713.949951,2717.5,2678.149902,2689.699951,2667.910156,1830192,58.26077820929053,27.033474200541605,-4.072907151131815,31.10638135167342
2023-06-16,2689.699951,2724.0,2683.199951,2715.649902,2693.649902,1748145,61.917054103133864,28.35144809831445,-2.203946602687175,30.555394701001624
2023-06-19,2702.0,2711.399902,2675.0,2683.25,2683.25,1068263,55.392680379285466,26.476347737899232,-3.263237570481916,29.739585308381148
2023-06-20,2670.0,2680.399902,2648.100098,2676.100098,2676.100098,1129279,54.03942324327838,24.135164700674522,-4.483536486165303,28.618701186839825
2023-06-21,2685.949951,2706.850098,2668.449951,2676.600098,2676.600098,1201840,54.123828541957295,22.065745914237596,-5.242364218081786,27.30811013231938
2023-06-22,2668.649902,2678.0,2648.699951,2654.350098,2654.350098,830052,49.74573730743672,18.418016142365104,-7.112075191963424,25.530091334328528
2023-06-23,2651.300049,2660.550049,2627.449951,2641.600098,2641.600098,991214,47.38057225873013,14.33312226249518,-8.95757525746668,23.29069751996186
2023-06-26,2642.149902,2674.199951,2642.149902,2652.100098,2652.100098,758700,49.509585272424296,11.806973242511958,-9.186979421959922,20.99395266447188
2023-06-27,2652.100098,2661.600098,2636.0,2651.350098,2651.350098,687747,49.35597206653933,9.633415198450166,-9.088429972817373,18.72184517126754
2023-06-28,2651.350098,2651.350098,2651.350098,2651.350098,2651.350098,0,49.35597206653934,7.820702597564832,-8.720914058962165,16.541616656526998
2023-06-30,2665.949951,2685.899902,2651.350098,2678.149902,2678.149902,1160181,55.125951188586875,8.44923745900769,-6.473903358015447,14.923140817023137
2023-07-03,2687.0,2705.850098,2659.449951,2701.050049,2701.050049,980665,59.38421167664522,10.672184048924919,-3.400765414478574,14.072949463403493
2023-07-04,2701.050049,2706.699951,2675.0,2700.0,2700.0,721907,59.10724109933758,12.208423946450239,-1.4916204135626039,13.700044360012843
