Date,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0
2022-09-12,,,,,
2022-09-13,,,,,
2022-09-14,,,,,
2022-09-15,,,,,
2022-09-16,,,,,
2022-09-19,,,,,
2022-09-20,,,,,
2022-09-21,,,,,
2022-09-22,,,,,
2022-09-23,,,,,
2022-09-26,,,,,
2022-09-27,,,,,
2022-09-28,,,,,
2022-09-29,,,,,
2022-09-30,,,,,
2022-10-03,,,,,
2022-10-04,,,,,
2022-10-06,,,,,
2022-10-07,,,,,
2022-10-10,95.17973167959235,102.84999995000001,110.52026822040767,14.91544632792712,0.5228151765793052
2022-10-11,95.08179622371182,102.47999984999998,109.87820347628815,14.438336528331222,0.35604601078892906
2022-10-12,95.09110146751107,102.12,109.14889853248894,13.765958739696314,0.38831841911338105
2022-10-13,95.38114275891293,101.6674998,107.95385684108707,12.366502674804778,0.37532510564107724
2022-10-14,95.50472647701977,101.3224997,107.14027292298022,11.483674880121859,0.39493388164640814
2022-10-17,95.51371711325204,101.015,106.51628288674796,10.892011853186078,0.36684951218114703
2022-10-18,95.47389429330907,100.8925002,106.31110610669093,10.7413452852285,0.47762356183713583
2022-10-19,95.66982963232698,100.60500019999999,105.540170767673,9.810984658539889,0.44377122407527286
2022-10-20,95.81333866035453,100.42750045,105.04166223964546,9.189040390271837,0.551201233456999
2022-10-21,95.8788827669992,100.2575004,104.6361180330008,8.734743267149717,0.4934336125211517
2022-10-24,96.10431469684197,100.10250010000001,104.10068550315806,7.988182910844294,0.6372493755708655
2022-10-25,96.14564793170479,100.17000005,104.19435216829521,8.035044656656586,0.6279705303764923
2022-10-27,96.28507975019158,100.4974998,104.70991984980841,8.38313402461066,0.93947388392195
2022-10-28,97.35841386942262,100.81749984999999,104.27658583057736,6.8620745123097215,0.6131076467011379
2022-10-31,98.1023351320655,101.0525001,104.0026650679345,5.838875762628455,0.5843178102593222
2022-11-01,98.3089305448949,101.14749979999999,103.98606905510508,5.612732416951122,0.5092471233360945
2022-11-02,98.76064814801548,101.29249990000001,103.82435165198454,4.999090267263772,0.4916069532967921
2022-11-03,98.78566685273198,101.33499979999999,103.884332747268,5.03149544046876,0.630426314207537
2022-11-04,98.59573260557138,101.39499965,104.19426669442862,5.521509056839604,1.0992640746222222
2022-11-07,98.01210078431833,101.56499935000001,105.11789791568168,6.996305003534021,1.2226490645694479
2022-11-09,97.69532790060903,101.7099994,105.72467089939097,7.894349666844991,1.0467444348393093
2022-11-10,97.76259134345017,101.92749934999999,106.09240735654981,8.172295078579936,0.8328402026695327
2022-11-11,97.50262040671538,102.27749935,107.05237829328462,9.337105372403924,1.0521086202002297
2022-11-14,97.288895985305,102.7074993,108.12610261469499,10.55152418591695,1.052955932735345
2022-11-15,97.2892467450933,103.12999955000001,108.97075235490672,11.326971454266264,0.9639815817446294
2022-11-16,97.70069137444597,103.47999955,109.25930772555404,11.169903750843291,0.7656030234713772
2022-11-17,98.0258410823262,103.73999934999999,109.45415761767379,11.016306735062257,0.6846289996845834
2022-11-18,98.51241866604215,104.01249920000001,109.51257973395786,10.57580690063422,0.6352253654120212
2022-11-21,98.8684631097218,104.1799991,109.4915350902782,10.196843993403723,0.5065895157378318
2022-11-22,99.42975806820758,104.4299991,109.43024013179243,9.5762540934321,0.5769960782994468
2022-11-23,99.85258450723107,104.64249909999998,109.43241369276889,9.15481689364376,0.5842914716286439
2022-11-24,100.32591244568744,104.85749925,109.38908605431257,8.643324200414911,0.5708913651823406
2022-11-25,100.40016700788513,104.95749925,109.51483149211487,8.684147916405063,0.6363185394426507
2022-11-28,100.8322226338702,105.12249944999999,109.41277626612978,8.162433044450962,0.4740695694548791
2022-11-29,101.37030007569193,105.3499992,109.32969832430807,7.5551953574349335,0.5942280781251772
2022-11-30,102.06203155801995,105.67249944999999,109.28296734198003,6.8333159729762345,0.7738568253705641
2022-12-01,102.48997563066283,106.14749944999998,109.80502326933714,6.89139892750843,1.129182580529867
2022-12-02,102.67415291477069,106.64749944999998,110.62084598522928,7.451363708892468,1.1735506836041838
2022-12-05,101.65520467484356,107.20249935,112.74979402515643,10.349189074492294,1.279433864287743
2022-12-06,101.43732731722142,107.51499935,113.59267138277858,11.305719331297341,0.9471282442263701
2022-12-07,101.5255302903868,107.7699993,114.01446830961319,11.588510810379486,0.7746428635260747
2022-12-08,101.80876030466675,108.12749935,114.44623839533324,11.687570846117502,0.794560245588025
2022-12-09,101.88074951399526,108.27249905000001,114.66424858600476,11.806783055876554,0.6703366142348143
2022-12-12,101.85915693861978,108.42249904999998,114.9858411613802,12.106974417465635,0.7496820898850559
2022-12-13,101.88065365029067,108.55499875000001,115.22934384970935,12.2967070638179,0.6981466503818609
2022-12-14,101.99803728832251,108.87999875,115.76196021167749,12.641369472237418,0.8029662599261024
2022-12-15,102.34367399093075,109.13499870000001,115.92632340906927,12.445731964936117,0.633626234773917
2022-12-16,102.78642375572149,109.41249884999999,116.0385739442785,12.11209900865637,0.6235651669126092
2022-12-19,103.53343428443756,109.78999900000001,116.04656371556246,11.397330854447766,0.6606315998778334
2022-12-20,104.17246111358293,110.07749899999999,115.98253688641705,10.728873639138664,0.5738774260878963
2022-12-21,104.75028273871895,110.27499925000002,115.79971576128109,10.019889456097312,0.42081066528813377
2022-12-22,105.1581079032358,110.38249935000002,115.60689079676423,9.4659778090343,0.2384865416533423
2022-12-23,104.11317233019173,110.1849995,116.25682666980828,11.021150242521484,-0.15342764855497054
2022-12-26,104.13544826618168,110.1899994,116.24455053381833,10.989293342020513,0.07139684798343461
2022-12-27,104.67697596931201,110.44249959999999,116.20802323068797,10.440769905732886,0.5613563004264008
2022-12-28,104.93278078734804,110.5599995,116.18721821265197,10.179483969067794,0.45024189314510493
2022-12-29,104.95919507584759,110.6099995,116.26080392415241,10.217529065538802,0.6008706384464008
2022-12-30,104.95274851792078,110.6424996,116.3322506820792,10.284928671440126,0.6764139037929936
2023-01-02,104.35867355189056,110.81249969999999,117.26632584810942,11.648191613007047,1.1536820256981726
2023-01-03,103.86933746782337,111.0874997,118.30566193217662,12.995453586892863,1.009998048199857
2023-01-04,103.81566045122497,111.31499985,118.81433924877504,13.474085988196737,0.795692721329856
2023-01-05,103.71144169044403,111.55000009999999,119.38855850955595,14.053892250164074,0.8189363808212826
2023-01-06,103.79173375602727,111.81000035,119.82826694397272,14.342664464489873,0.7394533534770786
2023-01-09,103.70384126846666,112.10250065,120.50116003153333,14.983893013689583,0.8243078509635583
2023-01-10,103.60270956628813,112.4850007,121.36729183371187,15.79284540771999,0.8582970431943099
2023-01-11,103.46922326751726,112.77500045000002,122.08077763248278,16.503262505609246,0.8264100048212838
2023-01-12,103.58832656560338,113.13250049999999,122.6766744343966,16.872558976801916,0.7602371632236005
2023-01-13,103.60002805277477,113.60250020000001,123.60497234722524,17.60959860850885,0.8422902208180374
2023-01-16,103.67590250699963,114.00999989999998,124.34409729300033,18.128405231233316,0.7873979639491004
2023-01-17,103.94580417006458,114.42999995,124.91419572993541,18.32420830991256,0.73463879124691
2023-01-18,104.31127729406964,115.0824997,125.85372210593036,18.719131812411195,0.8419991261132832
2023-01-19,105.07090686347848,115.87749975,126.68409263652151,18.651753636100548,0.8549917781935465
2023-01-20,107.67346043783499,116.9124996,126.15153876216502,15.805049406650465,0.8267383812336393
2023-01-23,110.06413306156999,117.7624996,125.46086613843,13.07439391075902,0.7752207483786677
2023-01-24,111.07968776355655,118.2249996,125.37031143644346,12.087649584468181,0.6521978641230719
2023-01-25,112.62231863963655,118.7749996,124.92768056036346,10.360228972568153,0.6808155188229167
2023-01-27,113.93829679582032,119.21999969999999,124.50170260417966,8.860430997266088,0.6353732239339307
2023-01-30,115.17350654588411,119.5249996,123.87649265411589,7.281310301072599,0.4109501508606383
2023-01-31,115.19727339966421,119.54749945,123.8977255003358,7.277820231037532,0.5175275431937866
2023-02-01,115.27705384705712,119.72749974999999,124.17794565294287,7.4342918915633245,0.7609292754759974
