Date,PSARl_0.02_0.2,PSARs_0.02_0.2,PSARaf_0.02_0.2,PSARr_0.02_0.2,PSAR
2022-11-16,104.17499810256524,,0.14,0,106.287219388651
2022-11-17,,110.0,0.02,1,108.699997
2022-11-18,,109.89,0.02,0,108.64299702
2022-11-21,,109.7822,0.04,0,108.51727713919999
2022-11-22,,109.54491192,0.06,0,108.261240510848
2022-11-23,,109.1852173848,0.06,0,107.94034126998015
2022-11-24,,108.847104521712,0.06,0,107.57130714298214
2022-11-25,,108.52927843040928,0.06,0,107.17275028582428
2022-11-28,,108.23052190458472,0.06,0,106.76356524580888
2022-11-29,,107.94969077030963,0.06,0,106.36139480647945
2022-11-30,103.550003,,0.02,1,104.25
2022-12-01,103.63800288,,0.04,0,104.31800004
2022-12-02,103.9444828848,,0.06,0,104.5752800384
2022-12-05,104.457813911712,,0.08,0,105.020763236096
2022-12-06,105.38918863877504,,0.08,0,105.88710201720832
2022-12-07,106.24605338767303,,0.08,0,106.88339161548748
2022-12-08,107.0343689566592,,0.08,0,107.95938438162898
2022-12-09,107.75961928012646,,0.08,0,109.06407028820092
2022-12-12,108.42684957771634,,0.08,0,110.14981872208878
2022-12-13,108.699997,,0.08,0,111.1758509921128
2022-12-14,108.699997,,0.08,0,112.11068039369025
2022-12-15,109.29199708,,0.08,0,115.849998
2022-12-16,,116.099998,0.02,1,115.45799792
2022-12-19,,115.96699798,0.02,0,115.007197828
2022-12-20,,115.8366579604,0.04,0,114.52033372864
2022-12-21,,115.563191641984,0.06,0,114.0204865866304
2022-12-22,,115.15139996346497,0.08,0,113.28120905276954
2022-12-23,,114.44728780638778,0.1,0,112.26759178327103
2022-12-26,,113.197558725749,0.12000000000000001,0,110.26407342661682
2022-12-27,,111.81185191865913,0.12000000000000001,0,102.25
2022-12-28,101.650002,,0.02,1,103.31800024
2022-12-29,101.86300202,,0.02,0,104.41448048640001
2022-12-30,102.0717420396,,0.04,0,105.58816360857601
2023-01-02,102.578872358016,,0.06,0,106.85929451903233
2023-01-03,103.60613983653504,,0.08,0,109.33743561522587
2023-01-04,104.95764864961224,,0.08,0,111.3199484921807
2023-01-05,106.20103675764327,,0.08,0,112.90595879374456
2023-01-06,107.34495381703181,,0.08,0,114.17476703499565
2023-01-09,108.39735751166927,,0.08,0,115.18981362799653
2023-01-10,109.36556891073573,,0.08,0,116.00185090239722
2023-01-11,110.25632339787687,,0.08,0,116.65148072191778
2023-01-12,111.07581752604672,,0.08,0,117.17118457753422
2023-01-13,111.82975212396298,,0.1,0,117.58694766202737
2023-01-16,112.80677671156668,,0.1,0,118.15955752962189
2023-01-17,113.68609884041001,,0.1,0,118.61764542369751
2023-01-18,114.47748875636901,,0.12000000000000001,0,118.98411573895801
2023-01-19,115.50019010560473,,0.14,0,119.67729199116641
2023-01-20,116.73216391082006,,0.14,0,120.45183419293313
2023-01-23,117.79166138330525,,0.14,0,121.0714679543465
2023-01-24,118.70282920964252,,0.14,0,123.550003
2023-01-25,119.48643354029257,,0.14,0,123.10900286
2023-01-27,,124.300003,0.02,1,122.6755627224
2023-01-30,,124.19600290000001,0.04,0,122.265961792368
2023-01-31,,123.90416286400001,0.04,0,121.5627694338944
2023-02-01,116.900002,,0.02,1,118.75
2023-02-02,117.045002,,0.02,0,118.81600006
2023-02-03,117.187102,,0.02,0,118.9453601776
2023-02-06,,124.150002,0.02,1,122.050003
2023-02-07,,124.00700196,0.04,0,121.95800288000001
2023-02-08,,123.4687220016,0.06,0,121.53768264480001
2023-02-09,,122.666598561504,0.08,0,120.93242150611201
2023-02-10,,121.64927043658368,0.1,0,120.15782778562304
2023-02-13,,120.3143436929253,0.1,0,119.02204530706074
2023-02-14,,119.11290962363277,0.12000000000000001,0,117.78939987021344
2023-02-15,,117.80936046879684,0.12000000000000001,0,116.52388388838357
2023-02-16,,116.66223721254121,0.12000000000000001,0,115.2800624662422
2023-02-17,,115.65276874703626,0.12000000000000001,0,114.10465122231861
2023-02-20,,114.76443649739191,0.12000000000000001,0,113.03372097785488
2023-02-21,108.25,,0.02,1,108.75
2023-02-22,108.36899994,,0.02,0,108.83800004
2023-02-23,108.4856198812,,0.02,0,109.0104801184
2023-02-24,108.599907423576,,0.02,0,109.258851431296
2023-02-27,,114.199997,0.02,1,113.150002
2023-02-28,,114.01899709999999,0.04,0,113.00900192
2023-03-01,,113.60023733599999,0.04,0,112.6466417232
2023-03-02,,113.19822796256,0.04,0,112.124843039808
2023-03-03,,112.8122989640576,0.04,0,111.47085535662336
2023-03-06,,112.4418071254953,0.04,0,110.71876952096102
2023-03-08,,112.08613496047549,0.04,0,109.9065168184457
2023-03-09,,111.74468968205647,0.04,0,109.0726040438633
2023-03-10,,111.41690221477421,0.04,0,108.25298691684516
2023-03-13,,111.10222624618325,0.04,0,107.47844873181303
2023-03-14,,110.80013731633592,0.04,0,106.77275838545043
2023-03-15,,110.51013194368248,0.04,0,103.949997
2023-03-16,,110.23172678593518,0.04,0,104.1379972
2023-03-17,,109.96445783449778,0.04,0,104.40871748800001
2023-03-20,,109.70787964111787,0.04,0,108.650002
2023-03-21,,109.46156457547316,0.04,0,108.48400192
2023-03-22,,109.22510211245424,0.04,0,108.2449618048
2023-03-23,,108.99809814795607,0.04,0,107.94536486041599
2023-03-24,,108.78017434203782,0.06,0,107.60082837437439
2023-03-27,,108.34636406151556,0.06,0,106.94072872944946
2023-03-28,,107.93858239782463,0.06,0,106.26302642732654
2023-03-29,,107.55526763395515,0.06,0,105.5969418789543
2023-03-31,,107.19495175591784,0.06,0,104.96749198074252
2023-04-03,,106.85625483056278,0.06,0,104.39399318459402
2023-04-05,,106.53787972072901,0.06,0,102.099998
2023-04-06,,106.23860711748527,0.06,0,102.264998
2023-04-10,,105.95729087043615,0.06,0,102.471798
2023-04-11,101.550003,,0.02,1,102.7196179
2023-04-12,101.6760029,,0.04,0,103.299264112
2023-04-13,101.944962864,,0.04,0,103.90136685632
2023-04-17,102.20316442944001,,0.04,0,104.49314783930879
2023-04-18,102.45103793226241,,0.04,0,105.05238086823321
