Date,PSARl_0.02_0.2,PSARs_0.02_0.2,PSARaf_0.02_0.2,PSARr_0.02_0.2,PSAR
2023-02-27,,1036.3316953981284,0.08,0,1012.3430578477862
2023-02-28,,1029.3171616862783,0.1,0,1003.6430314290961
2023-03-01,,1016.6954431176505,0.12000000000000001,0,988.0841502404407
2023-03-02,,1002.2119899435324,0.14,0,972.1569988771614
2023-03-03,,985.7323113514379,0.16,0,955.0156015017292
2023-03-06,,968.3351415352079,0.18,0,939.7424860013833
2023-03-08,,950.4638138988704,0.18,0,927.5239936011067
2023-03-09,,935.8093252370737,0.18,0,917.4691948808853
2023-03-10,,923.7926445344004,0.18,0,909.4253559047082
2023-03-13,,913.9389663582084,0.18,0,902.9902847237665
2023-03-14,,905.8589502537309,0.19999999999999998,0,897.3522253790132
2023-03-15,,895.4571554029847,0.19999999999999998,0,892.2917779032106
2023-03-16,853.849976,,0.02,1,888.2434199225685
2023-03-17,854.57297648,,0.02,0,885.0047335380548
2023-03-20,855.2815169503999,,0.02,0,882.4137844304438
2023-03-21,855.975886611392,,0.02,0,879.2710299443551
2023-03-22,,890.0,0.02,1,875.8868191554841
2023-03-23,,889.24,0.02,0,873.1794505243872
2023-03-24,,888.4952,0.02,0,862.349976
2023-03-27,852.0,,0.02,1,862.64797648
2023-03-28,852.78699952,,0.04,0,863.7140569408
2023-03-29,854.4455195392,,0.06,0,865.261213524352
2023-03-31,856.974786926848,,0.08,0,867.2003164424038
2023-04-03,860.6328049327001,,0.1,0,870.5302847981635
2023-04-05,865.5695244394301,,0.1,0,874.1266506223839
2023-04-06,870.0125719954871,,0.1,0,877.8189195352501
2023-04-10,874.0113147959383,,0.1,0,881.4478924096101
2023-04-11,877.6101833163445,,0.1,0,885.1202674558803
2023-04-12,880.8491649847101,,0.12000000000000001,0,889.5262187647043
2023-04-13,885.6552680665449,,0.14,0,895.2109774117635
2023-04-17,890.8905288572286,,0.14,0,899.7587843294108
2023-04-18,895.3928531372165,,0.16,0,903.3970298635286
2023-04-19,897.0,,0.18,0,907.5676238908229
2023-04-20,,925.950012,0.02,1,924.25
2023-04-21,,925.950012,0.02,0,923.845
2023-04-24,,925.410012,0.02,0,923.0512
2023-04-25,,924.8808120000001,0.04,0,921.848128
2023-04-26,,923.7375790400001,0.04,0,920.3402777599999
2023-04-27,,922.6400753984001,0.04,0,918.606249984
2023-04-28,,921.586471902464,0.04,0,916.7334999859199
2023-05-02,896.299988,,0.02,1,903.0
2023-05-03,896.79398824,,0.04,0,903.29400024
2023-05-04,897.9022287104,,0.06,0,903.9882411904
2023-05-05,900.152096427776,,0.06,0,905.758946718976
2023-05-08,902.2669720821094,,0.06,0,907.9782309814578
2023-05-09,904.2549551971829,,0.08,0,910.530407883312
2023-05-10,907.3545587814083,,0.1,0,913.9707603773146
2023-05-11,911.2891041032675,,0.12000000000000001,0,918.2308572844905
2023-05-12,,953.0,0.02,1,922.4179239589721
2023-05-15,,953.0,0.04,0,944.400024
2023-05-16,,953.0,0.04,0,943.53602256
2023-05-17,,950.75399904,0.04,0,942.2498597663999
2023-05-18,,948.5978381184001,0.04,0,940.6378690650879
2023-05-19,,946.527923633664,0.04,0,938.0240821585791
2023-05-22,,944.5408057283175,0.04,0,935.2011922995496
2023-05-23,,942.6331725391848,0.04,0,932.3030253776126
2023-05-24,,940.8018446776174,0.04,0,914.5
2023-05-25,896.849976,,0.02,1,915.44
2023-05-26,897.8529764799999,,0.04,0,917.2406007200001
2023-05-29,900.0488574207999,,0.06,0,919.9693507424
2023-05-30,903.5979266955519,,0.08,0,923.59741566816
2023-05-31,908.2300925599078,,0.1,0,927.9477229079808
2023-06-01,913.907083303917,,0.12000000000000001,0,932.4140383408635
2023-06-02,920.218233307447,,0.14,0,937.5877922063254
2023-06-05,927.1386840044045,,0.16,0,942.6749852891868
2023-06-06,935.1004984036997,,0.16,0,949.0999858313494
2023-06-07,941.7884224991078,,0.18,0,954.2399862650796
2023-06-08,948.2885107692684,,0.18,0,958.3519866120637
2023-06-09,953.6185831508001,,0.18,0,961.641586889651
2023-06-12,,977.900024,0.02,1,974.799988
2023-06-13,955.150024,,0.02,1,959.950012
2023-06-14,955.150024,,0.02,0,960.38101176
2023-06-15,955.72402304,,0.04,0,961.2257712896
2023-06-16,957.4950621184,,0.06,0,963.4442257322239
2023-06-19,960.474359831296,,0.08,0,966.852686713646
2023-06-20,965.0404100847924,,0.1,0,971.2924180422814
2023-06-21,970.4163678763132,,0.1,0,976.0873278772076
2023-06-22,975.2547298886818,,0.1,0,981.0101019743985
2023-06-23,979.6092556998136,,0.1,0,985.8484856584947
2023-06-26,983.5283289298322,,0.12000000000000001,0,990.4207582399657
2023-06-27,985.650024,,0.14,0,996.7166113919726
2023-06-28,989.349976,,0.14,0,1001.7532939135781
2023-06-30,994.494976,,0.14,0,1005.7826399308625
2023-07-03,998.919676,,0.16,0,1021.900024
2023-07-04,,1029.900024,0.02,1,1018.68401824
2023-07-05,,1029.900024,0.02,0,1015.6448927968
2023-07-06,,1029.23202352,0.02,0,1001.799988
2023-07-07,996.5,,0.02,1,1002.18898824
2023-07-10,997.145,,0.02,0,1002.9514287103999
2023-07-11,997.7771,,0.04,0,1004.049342987776
2023-07-12,999.206016,,0.04,0,1005.9493994687539
2023-07-13,1000.57777536,,0.06,0,1008.1344644218785
2023-07-14,1002.7031088384,,0.06,0,1010.4943345712531
2023-07-17,1004.700922308096,,0.08,0,1013.3511310912777
2023-07-18,1007.4448485234483,,0.08,0,1016.4389539566732
2023-07-19,1009.9692606415724,,0.1,0,1019.3569465644721
2023-07-20,1013.1723345774152,,0.12000000000000001,0,1022.6455670515777
2023-07-21,1018.5396573081254,,0.14,0,1029.426463441262
2023-07-24,1024.6241052849878,,0.14,0,1034.8511805530097
2023-07-25,1029.8567305450895,,0.14,0,1039.1909542424078
2023-07-26,1034.3567882687769,,0.16,0,1042.6627731939261
2023-07-27,1041.9877099857727,,0.18,0,1047.8302185551408
2023-07-28,1042.150024,,0.18,0,1072.5541650441128
2023-07-31,1074.055024,,0.18,0,1093.6033418352902
2023-08-01,1100.217124,,0.18,0,1110.442683268232
2023-08-02,1121.670046,,0.18,0,1124.0241418145856
2023-08-03,1139.26144204,,0.18,0,1134.8893086516684
2023-08-04,1150.0,,0.19999999999999998,0,1143.5814421213347
2023-08-07,1150.0,,0.19999999999999998,0,1156.8151536970677
2023-08-08,1167.7399902,,0.2,0,1170.1821277576541
2023-08-09,1174.199951,,0.2,0,1189.4356924061233
2023-08-10,1193.6899656,,0.2,0,1204.8385441248986
2023-08-11,1210.53197728,,0.2,0,1217.160825499919
2023-08-14,1224.005586624,,0.2,0,1227.0186505999352
2023-08-16,,1277.900024,0.02,1,1234.9049106799482
2023-08-17,,1276.8630245,0.02,0,1266.449951
2023-08-18,,1275.8467649899999,0.02,0,1265.9409519800001
2023-08-21,,1274.8508306702,0.02,0,1264.7593148608
2023-08-22,,1273.874815036796,0.04,0,1262.901758909152
2023-08-23,,1271.6418243953242,0.04,0,1259.54961819642
2023-08-24,,1269.4981533795112,0.06,0,1255.6946563767779
2023-08-25,,1266.3482641767405,0.08,0,1251.4712976115645
2023-08-28,,1261.4404030426012,0.08,0,1245.5813193059455
2023-08-29,,1256.9251707991932,0.08,0,1239.7923120569942
2023-08-30,1205.0,,0.02,1,1209.400024
2023-08-31,1206.03600098,,0.04,0,1209.935024
2023-09-01,1208.4385599808,,0.06,0,1211.8416220800002
2023-09-04,1212.066247821952,,0.06,0,1214.5871233152002
2023-09-05,1215.4762743926349,,0.06,0,1218.0281515299841
2023-09-06,1218.6816993690768,,0.06,0,1221.9853339769857
2023-09-07,1221.6947988469321,,0.06,0,1226.2590910197473
2023-09-08,1224.5271123561163,,0.06,0,1230.6468149169827
2023-09-11,1227.1894870547494,,0.06,0,1234.9593206902655
