Date,Open,High,Low,Close,Adj Close,Volume,RSI,MACDcolumn,MACD_Signal,MACD_Histogram
2022-09-12,1058.300049,1068.5,1057.099976,1064.75,1047.516724,936787,,,,
2022-09-13,1057.050049,1063.0,1052.650024,1058.900024,1041.761475,1144685,,,,
2022-09-14,1040.0,1068.0,1040.0,1059.949951,1042.794434,998799,,,,
2022-09-15,1060.0,1062.949951,1028.5,1033.300049,1016.575806,927244,,,,
2022-09-16,1038.5,1060.0,1034.0,1043.5,1026.610718,2850439,,,,
2022-09-19,1043.949951,1043.949951,1015.0,1036.300049,1019.527344,2073673,,,,
2022-09-20,1041.5,1097.550049,1039.5,1092.300049,1074.62085,2491392,,,,
2022-09-21,1100.0,1101.849976,1064.25,1070.400024,1053.075317,2283817,,,,
2022-09-22,1061.150024,1071.800049,1051.0,1061.900024,1044.712891,1634304,,,,
2022-09-23,1067.25,1093.0,1063.25,1068.099976,1050.8125,3268298,,,,
2022-09-26,1065.699951,1081.199951,1050.849976,1065.650024,1048.402222,1219450,,,,
2022-09-27,1070.949951,1104.900024,1069.0,1098.699951,1080.917236,2343041,,,,
2022-09-28,1101.0,1117.699951,1087.650024,1097.150024,1079.392334,3450534,,,,
2022-09-29,1100.550049,1121.650024,1088.099976,1115.849976,1097.789673,2093772,,,,
2022-09-30,1119.75,1128.0,1105.050049,1114.949951,1096.904175,1834565,67.68916083291458,,,
2022-10-03,1116.800049,1144.900024,1115.0,1130.75,1112.448486,2601710,71.57091323393668,,,
2022-10-04,1138.849976,1147.5,1133.0,1144.650024,1126.123657,1911413,74.47606618561876,,,
2022-10-06,1150.400024,1150.400024,1124.0,1134.449951,1116.088501,1561938,68.9110388314007,,,
2022-10-07,1135.0,1147.199951,1129.050049,1130.5,1112.202515,1182984,66.82853584917893,,,
2022-10-10,1110.0,1131.5,1110.0,1118.849976,1100.741089,1583891,60.9756129269886,,,
2022-10-11,1121.800049,1127.150024,1103.800049,1110.099976,1092.13269,1538943,56.9418675402658,,,
2022-10-12,1111.599976,1118.050049,1099.199951,1108.449951,1090.509399,1231143,56.18702648859963,,,
2022-10-13,1108.400024,1127.849976,1101.099976,1103.650024,1085.787231,1438932,53.946669463978665,,,
2022-10-14,1115.099976,1120.0,1105.400024,1108.900024,1090.952148,1131139,56.012614158510615,,,
2022-10-17,1108.0,1113.050049,1098.800049,1108.150024,1090.214355,1076392,55.62869203426464,,,
2022-10-18,1113.699951,1130.199951,1110.300049,1125.849976,1107.627808,960283,62.211516439776105,18.55018615269455,,
2022-10-19,1131.5,1145.0,1119.099976,1122.0,1103.840088,1300144,60.12214746693782,18.04651956247062,,
2022-10-20,1122.0,1142.0,1117.0,1136.800049,1118.400757,1633570,64.98989043260784,18.626881332950916,,
2022-10-21,1136.800049,1148.0,1132.5,1134.75,1116.383789,1349759,63.82766439862521,18.705771901469916,,
2022-10-24,1145.599976,1150.0,1141.550049,1146.900024,1128.33728,129688,67.53343639971652,19.523642245449764,,
2022-10-25,1147.0,1164.849976,1146.900024,1155.900024,1137.191528,2210622,69.98629133267502,20.659880922409002,,
2022-10-27,1169.949951,1180.099976,1156.300049,1165.900024,1147.029663,2359658,72.47463731210208,22.112376969343813,,
2022-10-28,1169.0,1171.800049,1151.0,1155.199951,1136.502808,1087865,66.15456106122419,22.144812470852685,,
2022-10-31,1161.0,1177.849976,1159.050049,1167.400024,1148.505371,1554670,69.42811061139216,22.89108756211067,2.750958771027122,20.140128791083548
2022-11-01,1167.5,1185.25,1163.599976,1173.400024,1154.408203,1491658,70.91787767830877,23.693541407830253,2.842730093397364,20.85081131443289
2022-11-02,1173.550049,1178.400024,1156.199951,1159.25,1140.487183,1479828,63.10756977222571,22.92345585210819,1.6581156301402409,21.26534022196795
2022-11-03,1152.199951,1176.0,1151.099976,1163.099976,1144.274902,1992697,64.26086884942114,22.365997096461342,0.8805254995947145,21.485471596866628
2022-11-04,1167.849976,1175.25,1141.0,1146.099976,1127.550049,1712836,55.9444347132632,20.318233147205774,-0.9337907597286836,21.252023906934458
2022-11-07,1146.099976,1152.0,1116.5,1130.900024,1112.596069,2006468,49.745433041522716,17.26978108272101,-3.185794259370759,20.45557534209177
2022-11-09,1141.099976,1154.949951,1125.0,1129.400024,1111.120361,2068940,49.16644789457058,14.564927971426869,-4.712517896531921,19.27744586795879
2022-11-10,1130.0,1152.0,1119.0,1122.300049,1104.135254,2028565,46.41283702973561,11.713379203644763,-6.051253331451221,17.764632535095984
2022-11-11,1130.0,1143.849976,1116.650024,1121.400024,1103.249878,1513809,46.06067182932408,9.273977129699688,-6.792524324317039,16.066501454016727
2022-11-14,1124.5,1133.599976,1118.199951,1129.5,1111.21875,1501491,49.75563034747211,7.90323026117062,-6.530616954276887,14.433847215447507
2022-11-15,1134.949951,1134.949951,1110.849976,1118.75,1100.642822,1262746,45.318622932221075,5.881668124731505,-6.841743272572803,12.723411397304307
2022-11-16,1120.949951,1136.449951,1117.25,1121.199951,1103.052979,1649021,46.48978826585451,4.426233275672757,-6.63774249730524,11.063975772977997
2022-11-17,1125.0,1132.449951,1116.449951,1119.5,1101.380737,1270387,45.75746238042176,3.0998852853767858,-6.37127239008097,9.471157675457755
2022-11-18,1124.0,1127.050049,1099.449951,1102.400024,1084.557373,1486381,39.08743298728194,0.6612967769067382,-7.047888718840814,7.709185495747552
2022-11-21,1104.949951,1108.199951,1093.75,1104.449951,1086.574097,1488424,40.21256457974172,-1.0932874707764313,-7.041978373219187,5.948690902442756
2022-11-22,1107.449951,1109.699951,1097.199951,1104.099976,1086.229858,1302811,40.076461142804455,-2.4834208560466777,-6.745689406791547,4.262268550744869
2022-11-23,1108.900024,1124.550049,1098.650024,1108.0,1090.066772,2192276,42.41545044612221,-3.233142581189213,-5.996328905547266,2.7631863243580526
2022-11-24,1113.550049,1117.650024,1092.400024,1095.349976,1077.62146,2933085,37.32620524824214,-4.79280519113081,-6.04479321239109,1.25198802126028
2022-11-25,1093.050049,1107.0,1078.5,1105.349976,1087.459595,1454838,43.13477717056431,-5.162423416114962,-5.131529149900193,-0.030894266214768207
2022-11-28,1100.0,1110.0,1094.099976,1101.75,1083.917969,673339,41.63866396882858,-5.680356881089665,-4.519570091899917,-1.1607867891897476
2022-11-29,1106.0,1125.849976,1105.0,1121.150024,1103.004028,1899345,51.41781746232578,-4.4738315344905,-2.650435796240602,-1.8233957382498982
2022-11-30,1121.150024,1149.0,1120.0,1139.650024,1121.204468,2680903,58.55045212441966,-2.0017808323459576,-0.14270807527684748,-1.8590727570691101
2022-12-01,1145.0,1145.199951,1117.0,1124.900024,1106.693237,1360439,51.99584622824278,-1.2188148311518034,0.5122063407338453,-1.7310211718856487
2022-12-02,1124.900024,1124.900024,1099.0,1114.349976,1096.313965,2586376,47.86812948456994,-1.4330895728810447,0.2383452792036833,-1.671434852084728
2022-12-05,1114.349976,1122.550049,1108.150024,1115.349976,1097.297729,1236554,48.287183183767375,-1.5048650591604655,0.13325583433941013,-1.6381208934998757
